-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1771256468,285593680,3026,1
1771256468,285595376,3028,1
1771256468,285597072,3030,1
1771256468,285598768,3032,1
1771256468,285600464,3034,1
1771256468,285602160,3036,1
1771256468,285603856,3038,1
1771256468,285605552,3040,1
1771256468,285607248,3042,1
1771256468,285608944,3044,1
1771256468,285610640,3046,1
1771256468,285612336,3048,1
1771256468,285614032,3050,1
1771256468,315586560,3052,1
1771256468,315588256,3054,1
1771256468,315590800,3070,1
1771256468,315592496,3072,1
1771256468,315594192,3074,1
1771256468,315595888,3076,1
1771256468,315597584,3078,1
1771256468,315599280,3080,1
1771256468,315600976,3082,1
1771256468,315602672,3084,1
1771256468,315604368,3086,1
1771256468,315606064,3088,1
1771256468,315607760,3090,1
1771256468,345578416,3092,1
1771256468,345580112,3094,1
1771256468,345581808,3096,1
1771256468,345583504,3098,1
1771256468,345584352,3112,1
1771256468,345586048,3114,1
1771256468,345587744,3116,1
1771256468,345589440,3118,1
1771256468,345591136,3120,1
1771256468,345592832,3122,1
1771256468,345594528,3124,1
1771256468,345596224,3126,1
1771256468,345597920,3128,1
1771256468,345599616,3130,1
1771256468,345601312,3132,1
1771256468,345603008,3134,1
1771256468,375573328,3136,1
1771256468,375575024,3138,1
1771256468,375576720,3156,1
1771256468,375578416,3158,1
1771256468,375580112,3160,1
1771256468,375581808,3162,1
1771256468,375583504,3164,1
1771256468,375585200,3166,1
1771256468,375586896,3168,1
1771256468,375588592,3170,1
1771256468,375590288,3172,1
1771256468,375591984,3174,1
1771256468,375593680,3176,1
1771256468,375595376,3178,1
1771256468,375597072,3180,1
1771256468,405567392,3182,1
1771256468,405569088,3184,1
1771256468,405569936,3198,1
1771256468,405571632,3200,1
1771256468,405573328,3202,1
1771256468,405575024,3204,1
1771256468,405576720,3206,1
1771256468,405578416,3208,1
1771256468,405580112,3210,1
1771256468,405581808,3212,1
1771256468,405583504,3214,1
1771256468,405585200,3216,1
1771256468,405586896,3218,1
1771256468,405588592,3220,1
1771256468,405590288,3222,1
1771256468,435560608,3224,1
1771256468,435562304,3226,1
1771256468,435564848,3242,1
1771256468,435566544,3244,1
1771256468,435568240,3246,1
1771256468,585530928,3438,1
1771256468,585532624,3440,1
1771256468,585535168,3456,1
1771256468,585536864,3458,1
1771256468,585538560,3460,1
1771256468,585540256,3462,1
1771256468,585541952,3464,1
1771256468,585543648,3466,1
1771256468,585545344,3468,1
1771256468,585547040,3470,1
1771256468,585548736,3472,1
1771256468,585550432,3474,1
1771256468,585552128,3476,1
1771256468,585553824,3478,1
1771256468,585555520,3480,1
1771256468,615525840,3482,1
1771256468,615527536,3484,1
1771256468,615528384,3498,1
1771256468,615530080,3500,1
1771256468,615531776,3502,1
1771256468,615533472,3504,1
1771256468,615535168,3506,1
1771256468,615536864,3508,1
1771256468,615538560,3510,1
1771256468,615540256,3512,1
1771256468,615541952,3514,1
1771256468,615543648,3516,1
1771256468,615545344,3518,1
1771256468,615547040,3520,1
1771256468,615548736,3522,1
1771256468,645519056,3524,1
1771256468,645520752,3526,1
1771256468,645523296,3542,1
1771256468,645524992,3544,1
1771256468,645526688,3546,1
1771256468,645528384,3548,1
1771256468,645530080,3550,1
1771256468,645531776,3552,1
1771256468,645533472,3554,1
1771256468,645535168,3556,1
1771256468,645536864,3558,1
1771256468,645538560,3560,1
1771256468,645540256,3562,1
1771256468,645541952,3564,1
1771256468,645543648,3566,1
1771256468,675513968,3568,1
1771256468,675515664,3570,1
1771256468,675516512,3584,1
1771256468,675518208,3586,1
1771256468,675519904,3588,1
1771256468,675521600,3590,1
1771256468,675523296,3592,1
1771256468,675524992,3594,1
1771256468,675526688,3596,1
1771256468,675528384,3598,1
1771256468,675530080,3600,1
1771256468,675531776,3602,1
1771256468,675533472,3604,1
1771256468,675535168,3606,1
1771256468,675536864,3608,1
1771256468,705507184,3610,1
1771256468,705508880,3612,1
1771256468,705510576,3626,1
1771256468,705512272,3628,1
1771256468,705513968,3630,1
1771256468,705515664,3632,1
1771256468,705517360,3634,1
1771256468,705519056,3636,1
1771256468,705520752,3638,1
1771256468,705522448,3640,1
1771256468,705524144,3642,1
1771256468,705525840,3644,1
1771256468,705527536,3646,1
1771256468,705529232,3648,1
1771256468,705530928,3650,1
1771256468,735501248,3652,1
1771256468,735502944,3654,1
1771256468,735505488,3670,1
1771256468,735507184,3672,1
1771256468,735508880,3674,1
1771256468,735510576,3676,1
1771256468,735512272,3678,1
1771256468,735513968,3680,1
1771256468,735515664,3682,1
1771256468,735517360,3684,1
1771256468,735519056,3686,1
1771256468,735520752,3688,1
1771256468,735522448,3690,1
1771256468,735524144,3692,1
1771256468,735525840,3694,1
