-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1738013695,867955232,14772646,1
1738013695,867956928,14772648,1
1738013695,867958624,14772650,1
1738013695,867960320,14772652,1
1738013695,867962016,14772654,1
1738013695,867963712,14772656,1
1738013695,867965408,14772658,1
1738013695,897966976,14772660,1
1738013695,897968672,14772662,1
1738013695,897970368,14788872,1
1738013695,897972064,14788874,1
1738013695,897973760,14788876,1
1738013695,897975456,14788878,1
1738013695,897977152,14788880,1
1738013695,897978848,14788882,1
1738013695,897980544,14788884,1
1738013695,897982240,14788886,1
1738013695,897983936,14788888,1
1738013695,897985632,14788890,1
1738013695,897987328,14788892,1
1738013695,897989024,14788894,1
1738013695,897990720,14788896,1
1738013695,927992288,14788898,1
1738013695,927993984,14788900,1
1738013696,78118848,14870294,1
1738013696,78120544,14870296,1
1738013696,78122240,14886506,1
1738013696,78123936,14886508,1
1738013696,78125632,14886510,1
1738013696,78127328,14886512,1
1738013696,78129024,14886514,1
1738013696,78130720,14886516,1
1738013696,78132416,14886518,1
1738013696,78134112,14886520,1
1738013696,78135808,14886522,1
1738013696,78137504,14886524,1
1738013696,78139200,14886526,1
1738013696,78140896,14886528,1
1738013696,78142592,14886530,1
1738013696,108144160,14886532,1
1738013696,108145856,14886534,1
1738013696,108147552,14902744,1
1738013696,108149248,14902746,1
1738013696,108150944,14902748,1
1738013696,108152640,14902750,1
1738013696,108154336,14902752,1
1738013696,108156032,14902754,1
1738013696,108157728,14902756,1
1738013696,108159424,14902758,1
1738013696,108161120,14902760,1
1738013696,108162816,14902762,1
1738013696,108164512,14902764,1
1738013696,108166208,14902766,1
1738013696,108167904,14902768,1
1738013696,138169472,14902770,1
1738013696,138171168,14902772,1
1738013696,138172864,14918982,1
1738013696,138174560,14918984,1
1738013696,138176256,14918986,1
1738013696,138177952,14918988,1
1738013696,138179648,14918990,1
1738013696,138181344,14918992,1
1738013696,138183040,14918994,1
1738013696,138184736,14918996,1
1738013696,138186432,14918998,1
1738013696,138188128,14919000,1
1738013696,138189824,14919002,1
1738013696,138191520,14919004,1
1738013696,138193216,14919006,1
1738013696,168194784,14919008,1
1738013696,168196480,14919010,1
1738013696,168199024,14935222,1
1738013696,168200720,14935224,1
1738013696,168202416,14935226,1
1738013696,168204112,14935228,1
1738013696,168205808,14935230,1
1738013696,168207504,14935232,1
1738013696,168209200,14935234,1
1738013696,168210896,14935236,1
1738013696,168212592,14935238,1
1738013696,168214288,14935240,1
1738013696,168215984,14935242,1
1738013696,168217680,14935244,1
1738013696,168219376,14935246,1
1738013696,198220944,14935248,1
1738013696,198222640,14935250,1
1738013696,198224336,14951460,1
